trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled,stop_headsign,timepoint
6H-L04,05:14:53,05:15:03,G00229,7,0,0,2983.52011,Lebak Bulus,0
6H-L04,05:19:47,05:19:57,B05867P,8,0,0,4010.880365,Lebak Bulus,0
6H-L04,05:21:10,05:21:20,B05661P,9,0,0,4275.623136,Lebak Bulus,0
6H-L04,05:22:09,05:22:19,B05245P,10,0,0,4454.649693,Lebak Bulus,0
6H-L04,05:24:04,05:24:14,B01824P,11,0,0,4835.660266,Lebak Bulus,0
6H-L04,05:26:14,05:26:24,B02111P,12,0,0,5269.442433,Lebak Bulus,0
6H-L04,05:28:49,05:28:59,B02708P,13,0,0,5796.250562,Lebak Bulus,0
6H-L04,05:30:23,05:30:33,B04506P,14,0,0,6100.455369,Lebak Bulus,0
6H-L04,05:31:17,05:31:27,B00385P,15,0,0,6259.408131,Lebak Bulus,0
6H-L04,05:33:08,05:33:18,B05814P,16,0,0,6624.317755,Lebak Bulus,0
6H-L04,05:35:09,05:35:19,B05815P,17,0,0,7025.247372,Lebak Bulus,0
6H-L04,05:36:50,05:37:00,B02425P,18,0,0,7354.211464,Lebak Bulus,0
6H-L04,05:37:55,05:38:05,B01816P,19,0,0,7552.830276,Lebak Bulus,0
6H-L04,05:38:48,05:38:58,B06001P,20,0,0,7710.516064,Lebak Bulus,0
6H-L04,05:40:44,05:40:54,B05597P,21,0,0,8095.088977,Lebak Bulus,0
6H-L04,05:42:16,05:42:26,B00002P,22,0,0,8393.194817,Lebak Bulus,0
6H-L04,05:43:39,05:43:49,B02994P,23,0,0,8659.018104,Lebak Bulus,0
6H-L04,05:45:34,05:45:44,B05433P,24,0,0,9039.608087,Lebak Bulus,0
6H-L04,05:46:49,05:46:59,B05431P,25,0,0,9277.102436,Lebak Bulus,0
6H-L04,05:48:20,05:48:30,B00319P,26,0,0,9571.594954,Lebak Bulus,0
6H-L04,05:50:30,05:50:40,B03191P,27,0,0,10007.62433,Lebak Bulus,0
6H-L04,05:52:42,05:52:52,B02840P,28,0,0,10449.67377,Lebak Bulus,0
6H-L04,05:54:14,05:54:24,B05627P,29,0,0,10747.86448,Lebak Bulus,0
6H-L04,05:55:13,05:55:23,B05626P,30,0,0,10925.90946,Lebak Bulus,0
6H-L04,05:56:49,05:56:59,B02423P,31,0,0,11237.6176,Lebak Bulus,0
6H-L04,05:58:42,05:58:52,B00372P,32,0,0,11612.81809,Lebak Bulus,0
6H-L04,06:02:49,06:02:59,G00299,33,0,0,12468.38482,Lebak Bulus,0
6H-L04,06:05:09,06:05:19,G00296,34,0,0,12938.2183,Lebak Bulus,0
6H-L04,06:06:58,06:07:08,G00292,35,0,0,13297.97036,Lebak Bulus,0
6H-L04,06:09:49,06:09:59,G00287,36,0,0,13880.27503,Lebak Bulus,0
6H-L04,06:13:43,06:13:53,G00283,37,0,0,14689.92427,Lebak Bulus,0
6H-L04,06:15:59,06:16:09,G00280,38,0,0,15147.68195,Lebak Bulus,0
6H-L04,06:18:04,06:18:14,G00276,39,0,0,15565.88408,Lebak Bulus,0
6H-L04,06:22:50,06:23:00,G00270,40,0,0,16562.62992,Lebak Bulus,0
6H-L04,06:28:00,06:28:10,G00266,41,0,0,17646.35267,Lebak Bulus,0
6H-L04,06:30:36,06:30:46,G00264,42,0,0,18176.63752,Lebak Bulus,0
6H-L04,06:33:40,06:33:50,G00263,43,0,0,18807.06948,Lebak Bulus,0
6H-L04,06:40:16,06:40:26,G00260,44,0,0,20203.61983,Lebak Bulus,0
6H-L04,06:42:35,06:42:45,G00258,45,0,0,20672.90827,Lebak Bulus,0
6H-L04,06:46:44,06:46:54,G00255,46,0,0,21536.11409,Lebak Bulus,0
6H-L04,06:50:05,06:50:15,G00250,47,0,0,22227.48342,Lebak Bulus,0
6H-L04,06:52:28,06:52:38,B07989P,48,0,0,22711.20693,Lebak Bulus,0
6H-L04,06:55:43,06:55:53,B00036P,49,0,0,23380.59647,Lebak Bulus,0
6H-L04,07:16:08,07:16:18,B02895P,50,0,0,27766.836,Lebak Bulus,0
6H-L04,07:17:53,07:18:03,G00359,51,0,0,28110.09747,Lebak Bulus,0
6H-L04,07:21:09,07:21:19,B04671P,52,0,0,28784.8225,Senen,0
6H-L04,07:23:58,07:24:08,G00360,53,0,0,29360.05845,Senen,0
6H-L04,07:25:13,07:25:23,B03069P,54,0,0,29595.20823,Senen,0
6H-L04,07:30:04,07:30:14,B00610P,55,0,0,30610.76572,Senen,0
6H-L04,07:49:00,07:49:10,B00251P,56,0,0,34678.70414,Senen,0
6H-L04,07:50:28,07:50:38,B00035P,57,0,0,34961.03605,Senen,0
6H-L04,07:54:27,07:54:37,G00247,58,0,0,35788.38117,Senen,0
6H-L04,07:57:48,07:57:58,G00253,59,0,0,36478.7467,Senen,0
6H-L04,08:01:57,08:02:07,G00259,60,0,0,37344.15833,Senen,0
6H-L04,08:04:15,08:04:25,G00261,61,0,0,37806.8145,Senen,0
6H-L04,08:10:48,08:10:58,G00262,62,0,0,39190.16434,Senen,0
6H-L04,08:13:55,08:14:05,G00265,63,0,0,39830.97303,Senen,0
6H-L04,08:16:31,08:16:41,G00269,64,0,0,40360.09641,Senen,0
6H-L04,08:21:38,08:21:48,G00272,65,0,0,41435.75278,Senen,0
6H-L04,08:26:29,08:26:39,G00274,66,0,0,42451.85615,Senen,0
6H-L04,08:28:35,08:28:45,G00279,67,0,0,42870.9691,Senen,0
6H-L04,08:30:49,08:30:59,G00285,68,0,0,43319.06053,Senen,0
6H-L04,08:34:41,08:34:51,G00289,69,0,0,44122.48948,Senen,0
6H-L04,08:37:30,08:37:40,G00291,70,0,0,44699.29846,Senen,0
6H-L04,08:39:20,08:39:30,G00295,71,0,0,45061.0693,Senen,0
6H-L04,08:41:40,08:41:50,G00301,72,0,0,45533.24365,Senen,0
6H-L04,08:47:36,08:47:46,B02422P,73,0,0,46782.54158,Senen,0
6H-L04,08:49:48,08:49:58,B03366P,74,0,0,47224.04813,Senen,0
6H-L04,08:51:43,08:51:53,B05740P,75,0,0,47603.57993,Senen,0
6H-L04,08:53:17,08:53:27,B03596P,76,0,0,47907.79175,Senen,0
6H-L04,08:54:50,08:55:00,B00285P,77,0,0,48208.78675,Senen,0
6H-L04,08:55:51,08:56:01,B02291P,78,0,0,48394.93476,Senen,0
6H-L04,08:56:35,08:56:45,B00184P,79,0,0,48520.17071,Senen,0
6H-L04,08:58:07,08:58:17,B01813P,80,0,0,48818.18111,Senen,0
6H-L04,09:00:22,09:00:32,B05693P,81,0,0,49271.79996,Senen,0
6H-L04,09:02:43,09:02:53,B05441P,82,0,0,49744.93192,Senen,0
6H-L04,09:04:14,09:04:24,B05442P,83,0,0,50039.3879,Senen,0
6H-L04,09:04:59,09:05:09,G00113,84,0,0,50167.50433,Senen,0
6H-L04,09:06:28,09:06:38,G00114,85,0,0,50455.11182,Senen,0
6H-L04,09:08:31,09:08:41,B07122P,86,0,0,50865.75804,Senen,0
6H-L04,09:15:26,09:15:36,G00232,87,0,0,52330.32655,Senen,0
6H-L04,09:17:50,09:18:00,B04647P,88,0,0,52817.52205,Senen,0
6H-L04,09:19:15,09:19:25,B07321P,89,0,0,53090.31564,Senen,0
6H-L04,09:20:29,09:20:39,B05725P,90,0,0,53322.53545,Senen,0
6H-L05,05:00:00,05:00:10,B05725P,0,0,0,0,Patra Kuningan,0
6H-L05,05:01:10,05:01:20,B01945P,1,0,0,218.1147956,Patra Kuningan,0
6H-L05,05:02:58,05:03:08,B00109P,2,0,0,571.9143724,Patra Kuningan,0
6H-L05,05:06:30,05:06:40,B04647P,3,0,0,1304.16994,Patra Kuningan,0
6H-L05,05:07:53,05:08:03,B07321P,4,0,0,1570.281897,Patra Kuningan,0
6H-L05,05:10:44,05:10:54,B02680P,5,0,0,2153.071036,Patra Kuningan,0
6H-L05,05:12:18,05:12:28,B05157P,6,0,0,2459.134934,Patra Kuningan,0
6H-L05,05:14:50,05:15:00,G00229,7,0,0,2974.549367,Patra Kuningan,0
6H-L05,05:19:44,05:19:54,B05867P,8,0,0,4001.566813,Patra Kuningan,0
6H-L05,05:21:07,05:21:17,B05661P,9,0,0,4267.060799,Patra Kuningan,0
6H-L05,05:22:06,05:22:16,B05245P,10,0,0,4446.076829,Patra Kuningan,0
6H-L05,05:24:02,05:24:12,B01824P,11,0,0,4831.901175,Patra Kuningan,0
6H-L05,05:26:12,05:26:22,B02111P,12,0,0,5266.050255,Patra Kuningan,0
6H-L05,05:28:48,05:28:58,B02708P,13,0,0,5793.469262,Patra Kuningan,0
6H-L05,05:30:23,05:30:33,B04506P,14,0,0,6100.42715,Patra Kuningan,0
6H-L05,05:31:17,05:31:27,B00385P,15,0,0,6259.470777,Patra Kuningan,0
6H-L05,05:33:08,05:33:18,B05814P,16,0,0,6624.930583,Patra Kuningan,0
6H-L05,05:35:07,05:35:17,B05815P,17,0,0,7021.160872,Patra Kuningan,0
6H-L05,05:36:47,05:36:57,B02425P,18,0,0,7348.876326,Patra Kuningan,0
6H-L05,05:37:53,05:38:03,B01816P,19,0,0,7552.15956,Patra Kuningan,0
6H-L05,05:38:46,05:38:56,B06001P,20,0,0,7710.2244,Patra Kuningan,0
6H-L05,05:40:42,05:40:52,B05597P,21,0,0,8094.80339,Patra Kuningan,0
6H-L05,05:42:14,05:42:24,B00002P,22,0,0,8392.811449,Patra Kuningan,0
6H-L05,05:43:37,05:43:47,B02994P,23,0,0,8659.307199,Patra Kuningan,0
6H-L05,05:45:32,05:45:42,B05433P,24,0,0,9039.629212,Patra Kuningan,0
6H-L05,05:46:49,05:46:59,B05431P,25,0,0,9283.708303,Patra Kuningan,0
6H-L05,05:48:20,05:48:30,B00319P,26,0,0,9578.365214,Patra Kuningan,0
6H-L05,05:50:30,05:50:40,B03191P,27,0,0,10013.39939,Patra Kuningan,0
6H-L05,05:52:42,05:52:52,B02840P,28,0,0,10454.55974,Patra Kuningan,0
6H-L05,05:54:14,05:54:24,B05627P,29,0,0,10752.96244,Patra Kuningan,0
6H-L05,05:55:13,05:55:23,B05626P,30,0,0,10931.83821,Patra Kuningan,0
6H-L05,05:56:49,05:56:59,B02423P,31,0,0,11243.73998,Patra Kuningan,0
6H-L05,05:58:42,05:58:52,B00372P,32,0,0,11619.14188,Patra Kuningan,0
6H-L05,06:02:48,06:02:58,G00299,33,0,0,12474.30888,Patra Kuningan,0
6H-L05,06:05:08,06:05:18,G00296,34,0,0,12943.92091,Patra Kuningan,0
6H-L05,06:06:57,06:07:07,G00292,35,0,0,13304.41262,Patra Kuningan,0
6H-L05,06:09:48,06:09:58,G00287,36,0,0,13885.91668,Patra Kuningan,0
6H-L05,06:13:42,06:13:52,G00283,37,0,0,14694.96582,Patra Kuningan,0
6H-L05,06:15:58,06:16:08,G00280,38,0,0,15152.75722,Patra Kuningan,0
6H-L05,06:22:35,06:22:45,G00278,39,0,0,16551.30699,Senen,0
6H-L05,06:24:52,06:25:02,G00285,40,0,0,17009.96548,Senen,0
6H-L05,06:28:44,06:28:54,G00289,41,0,0,17814.50305,Senen,0
6H-L05,06:31:33,06:31:43,G00291,42,0,0,18391.58127,Senen,0
6H-L05,06:33:23,06:33:33,G00295,43,0,0,18753.46419,Senen,0
6H-L05,06:35:43,06:35:53,G00301,44,0,0,19225.71461,Senen,0
6H-L05,06:41:39,06:41:49,B02422P,45,0,0,20476.04933,Senen,0
6H-L05,06:43:51,06:44:01,B03366P,46,0,0,20916.96254,Senen,0
6H-L05,06:45:46,06:45:56,B05740P,47,0,0,21297.05065,Senen,0
6H-L05,06:47:20,06:47:30,B03596P,48,0,0,21602.00098,Senen,0
6H-L05,06:48:52,06:49:02,B00285P,49,0,0,21901.47138,Senen,0
6H-L05,06:49:53,06:50:03,B02291P,50,0,0,22086.56679,Senen,0
6H-L05,06:50:37,06:50:47,B00184P,51,0,0,22212.17951,Senen,0
6H-L05,06:52:09,06:52:19,B01813P,52,0,0,22509.79944,Senen,0
6H-L05,06:54:24,06:54:34,B05693P,53,0,0,22963.09288,Senen,0
6H-L05,06:56:45,06:56:55,B05441P,54,0,0,23437.52653,Senen,0
6H-L05,06:58:16,06:58:26,B05442P,55,0,0,23731.42459,Senen,0
6H-L05,06:59:01,06:59:11,G00113,56,0,0,23859.24019,Senen,0
6H-L05,07:00:30,07:00:40,G00114,57,0,0,24146.84767,Senen,0
6H-L05,07:02:33,07:02:43,B07122P,58,0,0,24556.3437,Senen,0
6H-L05,07:09:28,07:09:38,G00232,59,0,0,26021.65761,Senen,0
6H-L05,07:11:54,07:12:04,B04647P,60,0,0,26515.20982,Senen,0
6H-L05,07:13:17,07:13:27,B07321P,61,0,0,26781.75724,Senen,0
6H-L05,07:14:31,07:14:41,B05725P,62,0,0,27013.461,Senen,0
6H-R04,05:00:00,05:00:10,G00359,0,0,0,0,Senen,0
6H-R04,05:03:12,05:03:22,B04671P,1,0,0,658.0164469,Senen,0
6H-R04,05:05:38,05:05:48,G00360,2,0,0,1151.740773,Senen,0
6H-R04,05:06:52,05:07:02,B03069P,3,0,0,1385.68399,Senen,0
6H-R04,05:11:43,05:11:53,B00610P,4,0,0,2401.803127,Senen,0
6H-R04,05:30:40,05:30:50,B00251P,5,0,0,6470.440451,Senen,0
6H-R04,05:32:08,05:32:18,B00035P,6,0,0,6754.493701,Senen,0
6H-R04,05:36:07,05:36:17,G00247,7,0,0,7582.340921,Senen,0
6H-R04,05:39:28,05:39:38,G00253,8,0,0,8272.191759,Senen,0
6H-R04,05:43:37,05:43:47,G00259,9,0,0,9136.753956,Senen,0
6H-R04,05:45:54,05:46:04,G00261,10,0,0,9598.4591,Senen,0
6H-R04,05:52:26,05:52:36,G00262,11,0,0,10977.57184,Senen,0
6H-R04,05:55:33,05:55:43,G00265,12,0,0,11619.90112,Senen,0
6H-R04,05:58:10,05:58:20,G00269,13,0,0,12151.85681,Senen,0
6H-R04,06:03:18,06:03:28,G00272,14,0,0,13228.3761,Senen,0
6H-R04,06:08:07,06:08:17,G00274,15,0,0,14237.2647,Senen,0
6H-R04,06:10:12,06:10:22,G00279,16,0,0,14653.34536,Senen,0
6H-R04,06:12:27,06:12:37,G00285,17,0,0,15105.72034,Senen,0
6H-R04,06:16:19,06:16:29,G00289,18,0,0,15910.25792,Senen,0
6H-R04,06:19:08,06:19:18,G00291,19,0,0,16487.33613,Senen,0
6H-R04,06:20:58,06:21:08,G00295,20,0,0,16849.21906,Senen,0
6H-R04,06:23:18,06:23:28,G00301,21,0,0,17321.46948,Senen,0
6H-R04,06:29:14,06:29:24,B02422P,22,0,0,18571.74256,Senen,0
6H-R04,06:31:26,06:31:36,B03366P,23,0,0,19012.65578,Senen,0
6H-R04,06:33:21,06:33:31,B05740P,24,0,0,19392.74389,Senen,0
6H-R04,06:34:55,06:35:05,B03596P,25,0,0,19697.69422,Senen,0
6H-R04,06:36:27,06:36:37,B00285P,26,0,0,19997.16461,Senen,0
6H-R04,06:37:28,06:37:38,B02291P,27,0,0,20182.26002,Senen,0
6H-R04,06:38:12,06:38:22,B00184P,28,0,0,20307.87275,Senen,0
6H-R04,06:39:44,06:39:54,B01813P,29,0,0,20605.49268,Senen,0
6H-R04,06:41:59,06:42:09,B05693P,30,0,0,21058.78611,Senen,0
6H-R04,06:44:20,06:44:30,B05441P,31,0,0,21533.2363,Senen,0
6H-R04,06:45:51,06:46:01,B05442P,32,0,0,21827.1345,Senen,0
6H-R04,06:46:36,06:46:46,G00113,33,0,0,21954.9501,Senen,0
6H-R04,06:48:05,06:48:15,G00114,34,0,0,22242.55758,Senen,0
6H-R04,06:50:09,06:50:19,B07122P,35,0,0,22654.78582,Senen,0
6H-R04,06:57:05,06:57:15,G00232,36,0,0,24120.48695,Senen,0
6H-R04,06:59:22,06:59:32,B04647P,37,0,0,24582.50596,Senen,0
6H-R04,07:00:54,07:01:04,B07321P,38,0,0,24880.93477,Senen,0
6H-R04,07:02:08,07:02:18,B05725P,39,0,0,25112.29736,Senen,0
7B-L06,05:00:00,05:00:10,G00686,0,0,0,0,Tegal Mampang,0
7B-L06,05:03:20,05:03:30,B05361P,1,0,0,687.9093506,Tegal Mampang,0
7B-L06,05:04:19,05:04:29,B00400P,2,0,0,866.5988871,Tegal Mampang,0
7B-L06,05:05:45,05:05:55,G00312,3,0,0,1141.196108,Tegal Mampang,0
7B-L06,05:06:54,05:07:04,B00875P,4,0,0,1356.798578,Tegal Mampang,0
7B-L06,05:07:52,05:08:02,B05563P,5,0,0,1532.982052,Tegal Mampang,0
7B-L06,05:09:49,05:09:59,B01341P,6,0,0,1920.556576,Tegal Mampang,0
7B-L06,05:11:02,05:11:12,G00315,7,0,0,2149.588036,Tegal Mampang,0
7B-L06,05:11:42,05:11:52,B07658P,8,0,0,2258.447375,Tegal Mampang,0
7B-L06,05:12:28,05:12:38,B01690P,9,0,0,2389.531752,Tegal Mampang,0
7B-L06,05:14:34,05:14:44,G00317,10,0,0,2811.3338,Tegal Mampang,0
7B-L06,05:16:04,05:16:14,B00830P,11,0,0,3102.141321,Tegal Mampang,0
7B-L06,05:18:32,05:18:42,B02849P,12,0,0,3603.216741,Tegal Mampang,0
7B-L06,05:19:35,05:19:45,G00319,13,0,0,3797.149714,Tegal Mampang,0
7B-L06,05:21:45,05:21:55,B04215P,14,0,0,4233.606745,Tegal Mampang,0
7B-L06,05:24:03,05:24:13,B02612P,15,0,0,4698.898837,Tegal Mampang,0
7B-L06,05:25:04,05:25:14,B00206P,16,0,0,4885.67621,Tegal Mampang,0
7B-L06,05:28:26,05:28:36,B00201P,17,0,0,5579.942173,Tegal Mampang,0
7B-L06,05:29:32,05:29:42,B03172P,18,0,0,5784.184033,Tegal Mampang,0
7B-L06,05:32:47,05:32:57,B00410P,19,0,0,6453.718449,Tegal Mampang,0
7B-L06,05:33:39,05:33:49,B03167P,20,0,0,6606.914315,Tegal Mampang,0
7B-L06,05:34:53,05:35:03,G00321,21,0,0,6839.794433,Tegal Mampang,0
7B-L06,05:36:03,05:36:13,B01428P,22,0,0,7058.079964,Tegal Mampang,0
7B-L06,05:38:07,05:38:17,B00254P,23,0,0,7472.525433,Tegal Mampang,0
7B-L06,05:39:17,05:39:27,B00257P,24,0,0,7692.304733,Tegal Mampang,0
7B-L06,05:40:59,05:41:09,B01719P,25,0,0,8027.050813,Tegal Mampang,0
7B-L06,05:46:03,05:46:13,B02864P,26,0,0,9090.627254,Tegal Mampang,0
7B-L06,05:47:05,05:47:15,B01794P,27,0,0,9281.227077,Tegal Mampang,0
7B-L06,05:48:06,05:48:16,B01795P,28,0,0,9467.048854,Tegal Mampang,0
7B-L06,05:49:45,05:49:55,B00293P,29,0,0,9791.659483,Tegal Mampang,0
7B-L06,05:53:43,05:53:53,B02982P,30,0,0,10617.37254,Tegal Mampang,0
7B-L06,05:55:02,05:55:12,B03195P,31,0,0,10868.37019,Tegal Mampang,0
7B-L06,05:56:44,05:56:54,B05273P,32,0,0,11201.44424,Tegal Mampang,0
7B-L06,05:57:26,05:57:36,B07710P,33,0,0,11317.03768,Tegal Mampang,0
7B-L06,05:58:23,05:58:33,B01695P,34,0,0,11487.80142,Tegal Mampang,0
7B-L06,05:59:26,05:59:36,B02877P,35,0,0,11681.91916,Tegal Mampang,0
7B-L06,06:01:33,06:01:43,B02062P,36,0,0,12104.67378,Tegal Mampang,0
7B-L06,06:04:31,06:04:41,G00268,37,0,0,12711.17721,Tegal Mampang,0
7B-L06,06:09:43,06:09:53,G00273,38,0,0,13804.02773,Tegal Mampang,0
7B-L06,06:13:26,06:13:36,B02140P,39,0,0,14573.13777,Tegal Mampang,0
7B-L06,06:16:00,06:16:10,B05802P,40,0,0,15096.41023,Tegal Mampang,0
7B-L06,06:18:10,06:18:20,G00007,41,0,0,15530.6535,Tegal Mampang,0
7B-L06,06:20:40,06:20:50,B05384P,42,0,0,16037.09728,Kampung Rambutan,0
7B-L06,06:22:19,06:22:29,G00270,43,0,0,16359.53929,Kampung Rambutan,0
7B-L06,06:26:08,06:26:18,B06782P,44,0,0,17153.60248,Kampung Rambutan,0
7B-L06,06:27:32,06:27:42,B00329P,45,0,0,17422.18779,Kampung Rambutan,0
7B-L06,06:28:57,06:29:07,B02772P,46,0,0,17693.89957,Kampung Rambutan,0
7B-L06,06:31:02,06:31:12,B00290P,47,0,0,18110.77875,Kampung Rambutan,0
7B-L06,06:31:57,06:32:07,B05568P,48,0,0,18276.25312,Kampung Rambutan,0
7B-L06,06:33:11,06:33:21,B02878P,49,0,0,18509.4603,Kampung Rambutan,0
7B-L06,06:34:03,06:34:13,B01696P,50,0,0,18661.65846,Kampung Rambutan,0
7B-L06,06:35:28,06:35:38,B01403P,51,0,0,18935.6045,Kampung Rambutan,0
7B-L06,06:37:16,06:37:26,B03196P,52,0,0,19292.17404,Kampung Rambutan,0
7B-L06,06:38:25,06:38:35,B00938P,53,0,0,19505.93591,Kampung Rambutan,0
7B-L06,06:40:32,06:40:42,B05764P,54,0,0,19930.90844,Kampung Rambutan,0
7B-L06,06:42:55,06:43:05,B05517P,55,0,0,20413.07554,Kampung Rambutan,0
7B-L06,06:43:57,06:44:07,B03889P,56,0,0,20600.88901,Kampung Rambutan,0
7B-L06,06:45:25,06:45:35,B05437P,57,0,0,20883.82379,Kampung Rambutan,0
7B-L06,06:46:34,06:46:44,B05438P,58,0,0,21097.71725,Kampung Rambutan,0
7B-L06,06:51:42,06:51:52,B02771P,59,0,0,22175.85235,Kampung Rambutan,0
7B-L06,06:52:07,06:52:17,B05920P,60,0,0,22232.2841,Kampung Rambutan,0
7B-L06,06:53:37,06:53:47,B02827P,61,0,0,22522.38745,Kampung Rambutan,0
7B-L06,06:55:26,06:55:36,B05110P,62,0,0,22882.80931,Kampung Rambutan,0
7B-L06,06:56:33,06:56:43,B03173P,63,0,0,23091.36871,Kampung Rambutan,0
7B-L06,06:58:10,06:58:20,G00320,64,0,0,23408.53236,Kampung Rambutan,0
7B-L06,06:59:30,06:59:40,B02144P,65,0,0,23663.49543,Kampung Rambutan,0
7B-L06,07:00:34,07:00:44,B00914P,66,0,0,23861.95067,Kampung Rambutan,0
7B-L06,07:03:38,07:03:48,B03029P,67,0,0,24493.17669,Kampung Rambutan,0
7B-L06,07:04:38,07:04:48,B00202P,68,0,0,24676.65776,Kampung Rambutan,0
7B-L06,07:07:53,07:08:03,B01877P,69,0,0,25344.51624,Kampung Rambutan,0
7B-L06,07:09:00,07:09:10,B02613P,70,0,0,25550.29418,Kampung Rambutan,0
7B-L06,07:13:21,07:13:31,G00318,71,0,0,26457.8675,Kampung Rambutan,0
7B-L06,07:18:05,07:18:15,G00316,72,0,0,27448.29013,Kampung Rambutan,0
7B-L06,07:20:55,07:21:05,G00314,73,0,0,28028.27558,Kampung Rambutan,0
7B-L06,07:23:07,07:23:17,B00865P,74,0,0,28469.86117,Kampung Rambutan,0
7B-L06,07:23:59,07:24:09,B03148P,75,0,0,28624.15656,Kampung Rambutan,0
7B-L06,07:25:47,07:25:57,G00313,76,0,0,28981.19163,Kampung Rambutan,0
7B-L06,07:27:54,07:28:04,B01377P,77,0,0,29403.80811,Kampung Rambutan,0
7B-L06,07:29:26,07:29:36,B04544P,78,0,0,29699.97329,Kampung Rambutan,0
7B-L06,07:39:47,07:39:57,B07231P,79,0,0,31906.55524,Kampung Rambutan,0
7B-L06,07:40:35,07:40:45,G00686,80,0,0,32045.35894,Kampung Rambutan,0
7B-R03,05:00:00,05:00:10,G00686,0,0,0,0,Blok M via Koridor 13,0
7B-R03,05:03:14,05:03:24,B05361P,1,0,0,666.2381067,Blok M via Koridor 13,0
7B-R03,05:04:14,05:04:24,B00400P,2,0,0,846.8610458,Blok M via Koridor 13,0
7B-R03,05:05:39,05:05:49,G00312,3,0,0,1120.786236,Blok M via Koridor 13,0
7B-R03,05:06:48,05:06:58,B00875P,4,0,0,1335.947346,Blok M via Koridor 13,0
7B-R03,05:07:46,05:07:56,B05563P,5,0,0,1512.58846,Blok M via Koridor 13,0
7B-R03,05:09:43,05:09:53,B01341P,6,0,0,1900.997162,Blok M via Koridor 13,0
7B-R03,05:10:56,05:11:06,G00315,7,0,0,2128.803331,Blok M via Koridor 13,0
7B-R03,05:11:38,05:11:48,B07658P,8,0,0,2247.830708,Blok M via Koridor 13,0
7B-R03,05:12:23,05:12:33,B01690P,9,0,0,2374.458423,Blok M via Koridor 13,0
7B-R03,05:14:29,05:14:39,G00317,10,0,0,2795.124756,Blok M via Koridor 13,0
7B-R03,05:15:59,05:16:09,B00830P,11,0,0,3086.361859,Blok M via Koridor 13,0
7B-R03,05:18:29,05:18:39,B02849P,12,0,0,3593.333435,Blok M via Koridor 13,0
7B-R03,05:19:32,05:19:42,G00319,13,0,0,3786.15103,Blok M via Koridor 13,0
7B-R03,05:21:42,05:21:52,B04215P,14,0,0,4222.24881,Blok M via Koridor 13,0
7B-R03,05:24:01,05:24:11,B02612P,15,0,0,4688.348043,Blok M via Koridor 13,0
7B-R03,05:25:02,05:25:12,B00206P,16,0,0,4875.510104,Blok M via Koridor 13,0
7B-R03,05:28:23,05:28:33,B00201P,17,0,0,5567.538883,Blok M via Koridor 13,0
7B-R03,05:29:29,05:29:39,B03172P,18,0,0,5771.68832,Blok M via Koridor 13,0
7B-R03,05:32:44,05:32:54,B00410P,19,0,0,6441.210047,Blok M via Koridor 13,0
7B-R03,05:33:37,05:33:47,B03167P,20,0,0,6597.114878,Blok M via Koridor 13,0
7B-R03,05:34:51,05:35:01,G00321,21,0,0,6828.944326,Blok M via Koridor 13,0
7B-R03,05:36:01,05:36:11,B01428P,22,0,0,7048.219661,Blok M via Koridor 13,0
7B-R03,05:38:05,05:38:15,B00254P,23,0,0,7462.665131,Blok M via Koridor 13,0
7B-R03,05:39:16,05:39:26,B00257P,24,0,0,7683.388819,Blok M via Koridor 13,0
7B-R03,05:40:59,05:41:09,B01719P,25,0,0,8019.246309,Blok M via Koridor 13,0
7B-R03,05:46:00,05:46:10,B02864P,26,0,0,9070.180639,Blok M via Koridor 13,0
7B-R03,05:47:02,05:47:12,B01794P,27,0,0,9259.726251,Blok M via Koridor 13,0
7B-R03,05:48:03,05:48:13,B01795P,28,0,0,9444.970912,Blok M via Koridor 13,0
7B-R03,05:49:42,05:49:52,B00293P,29,0,0,9769.126797,Blok M via Koridor 13,0
7B-R03,05:53:39,05:53:49,B02982P,30,0,0,10590.9181,Blok M via Koridor 13,0
7B-R03,05:54:56,05:55:06,B03195P,31,0,0,10833.09205,Blok M via Koridor 13,0
7B-R03,05:56:39,05:56:49,B05273P,32,0,0,11170.15804,Blok M via Koridor 13,0
7B-R03,05:57:20,05:57:30,B07710P,33,0,0,11284.9842,Blok M via Koridor 13,0
7B-R03,05:58:17,05:58:27,B01695P,34,0,0,11455.37639,Blok M via Koridor 13,0
7B-R03,05:59:21,05:59:31,B02877P,35,0,0,11653.00117,Blok M via Koridor 13,0
7B-R03,06:01:28,06:01:38,B02062P,36,0,0,12077.79791,Blok M via Koridor 13,0
7B-R03,06:04:26,06:04:36,G00268,37,0,0,12686.12351,Blok M via Koridor 13,0
7B-R03,06:09:36,06:09:46,G00272,38,0,0,13772.20331,Blok M via Koridor 13,0
7B-R03,06:13:21,06:13:31,B02140P,39,0,0,14549.99028,Blok M via Koridor 13,0
7B-R03,06:15:56,06:16:06,B05802P,40,0,0,15075.14553,Blok M via Koridor 13,0
7B-R03,06:18:08,06:18:18,G00008,41,0,0,15518.5733,Blok M via Koridor 13,0
7B-R03,06:26:03,06:26:13,G00582,42,0,0,17197.95628,Blok M via Koridor 13,0
7B-R03,06:30:33,06:30:43,G00584,43,0,0,18137.43569,Blok M via Koridor 13,0
